               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 171,            0.012763,           0.0090345,                   0,             0.96288,                   1,             0.97052,             0.72031,            0.018306,           0.0077558,                   0,             0.00439,             0.00439,             0.00439
                 172,            0.013204,           0.0088222,                   0,             0.96159,                   1,             0.97672,             0.72413,            0.018789,           0.0079126,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.012919,           0.0087243,                   0,             0.96199,                   1,             0.97914,             0.72739,             0.01889,           0.0086347,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.013145,           0.0086969,                   0,             0.96284,                   1,             0.98293,             0.72719,            0.018713,           0.0085507,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.012963,           0.0079756,                   0,               0.961,                   1,             0.97776,             0.72625,            0.018879,           0.0086592,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.013236,           0.0085328,                   0,             0.96288,                   1,             0.97534,             0.72027,             0.01884,           0.0084718,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.012782,           0.0086326,                   0,             0.96305,                   1,             0.97431,             0.72407,            0.017755,           0.0087039,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.012297,           0.0090674,                   0,             0.96323,                   1,             0.97431,             0.74023,            0.017726,           0.0087219,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.012747,           0.0082226,                   0,              0.9636,                   1,             0.97534,              0.7271,            0.018384,           0.0092008,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.012145,           0.0079647,                   0,             0.96294,                   1,             0.97776,             0.73644,            0.019028,           0.0092665,                   0,            0.004093,            0.004093,            0.004093
                 181,            0.012604,           0.0083654,                   0,             0.96137,                   1,             0.97672,             0.71846,            0.019411,           0.0090537,                   0,             0.00406,             0.00406,             0.00406
                 182,            0.013558,           0.0086587,                   0,             0.96291,                   1,             0.97914,             0.73033,            0.017922,           0.0087234,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.012544,           0.0079432,                   0,             0.96301,                   1,             0.97776,             0.74739,            0.017612,           0.0084609,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.012516,           0.0083811,                   0,              0.9634,                   1,             0.97776,             0.73135,            0.018405,           0.0088636,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.012756,           0.0082596,                   0,             0.96313,                   1,             0.97914,             0.73061,            0.018672,           0.0085447,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.012145,           0.0085649,                   0,             0.96118,                   1,             0.98052,             0.72148,            0.018404,           0.0084728,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.012596,           0.0088999,                   0,             0.96238,                   1,             0.97534,              0.7235,            0.018655,           0.0084834,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.012261,           0.0081397,                   0,             0.96341,                   1,             0.97776,             0.73709,            0.018288,           0.0085794,                   0,            0.003829,            0.003829,            0.003829
                 189,            0.012769,           0.0076889,                   0,             0.96397,                   1,             0.97672,             0.73121,            0.018646,           0.0085986,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.012306,           0.0078682,                   0,             0.96423,                   1,             0.97052,             0.70611,            0.018996,            0.008744,                   0,            0.003763,            0.003763,            0.003763
                 191,            0.012862,           0.0082869,                   0,             0.96376,                   1,             0.97052,             0.72319,             0.01837,           0.0085775,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.012708,           0.0085168,                   0,             0.96365,                   1,             0.97534,             0.72383,            0.019131,           0.0090327,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.012352,           0.0084807,                   0,             0.96364,                   1,             0.97776,             0.72737,            0.018207,           0.0087167,                   0,            0.003664,            0.003664,            0.003664
                 194,             0.01175,           0.0080736,                   0,             0.96378,                   1,             0.98293,             0.72001,            0.017603,           0.0083468,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.011218,           0.0078949,                   0,             0.96329,                   1,             0.98638,             0.73657,            0.017602,           0.0083892,                   0,            0.003598,            0.003598,            0.003598
                 196,             0.01229,           0.0083218,                   0,             0.96378,                   1,             0.98776,             0.75213,            0.017505,           0.0085839,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.011857,           0.0077729,                   0,             0.96393,                   1,             0.98776,             0.73105,            0.017692,           0.0089881,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.012508,           0.0082725,                   0,             0.96396,                   1,             0.98914,             0.74862,            0.017962,           0.0090919,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.011199,           0.0069313,                   0,             0.96388,                   1,             0.98638,             0.74768,             0.01814,           0.0091233,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.011675,           0.0081734,                   0,             0.96386,                   1,             0.98776,             0.75374,            0.017816,           0.0094345,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.011499,           0.0077092,                   0,             0.96375,                   1,             0.98914,             0.74069,             0.01797,           0.0091319,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.011987,           0.0074461,                   0,             0.96364,                   1,             0.98776,              0.7462,            0.017899,           0.0089411,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.011649,           0.0082977,                   0,             0.96368,                   1,             0.98776,             0.74309,            0.017317,           0.0089433,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.011586,           0.0085923,                   0,             0.96371,                   1,             0.98776,              0.7651,            0.017541,           0.0091224,                   0,            0.003301,            0.003301,            0.003301
                 205,             0.01156,           0.0080238,                   0,             0.96396,                   1,             0.98776,               0.742,            0.017704,           0.0092515,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.011183,           0.0078347,                   0,             0.96395,                   1,             0.98534,             0.73122,            0.017255,           0.0093115,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.011727,            0.007514,                   0,             0.96368,                   1,             0.98534,             0.74282,            0.017487,           0.0090589,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.011254,           0.0076553,                   0,             0.96356,                   1,             0.98534,             0.74055,            0.016947,           0.0092988,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.012016,           0.0077483,                   0,             0.96345,                   1,             0.98776,             0.75239,             0.01721,           0.0089912,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.010946,           0.0078238,                   0,             0.96294,                   1,             0.99017,             0.73897,            0.017217,           0.0092352,                   0,            0.003103,            0.003103,            0.003103
                 211,            0.011498,           0.0073666,                   0,             0.96345,                   1,             0.98638,             0.73937,            0.017164,           0.0091244,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.011737,           0.0074063,                   0,             0.96333,                   1,             0.98397,             0.74246,            0.017476,           0.0091542,                   0,            0.003037,            0.003037,            0.003037
                 213,            0.011457,           0.0074994,                   0,             0.96337,                   1,             0.98534,             0.75758,            0.017451,           0.0085799,                   0,            0.003004,            0.003004,            0.003004
                 214,            0.011787,           0.0081377,                   0,             0.96335,                   1,             0.98155,             0.74027,            0.017511,           0.0088113,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.011212,           0.0076926,                   0,             0.96323,                   1,             0.98293,             0.74658,            0.017686,           0.0088616,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.010883,           0.0072383,                   0,             0.96348,                   1,             0.98776,             0.73972,            0.017966,           0.0088401,                   0,            0.002905,            0.002905,            0.002905
                 217,            0.011828,           0.0082462,                   0,              0.9635,                   1,             0.98776,             0.73272,            0.018141,           0.0091007,                   0,            0.002872,            0.002872,            0.002872
                 218,            0.011651,           0.0083395,                   0,             0.96357,                   1,             0.98776,             0.74251,            0.018077,           0.0091549,                   0,            0.002839,            0.002839,            0.002839
                 219,            0.011059,           0.0078713,                   0,             0.96373,                   1,             0.98914,             0.74464,            0.017564,           0.0091427,                   0,            0.002806,            0.002806,            0.002806
                 220,             0.01083,           0.0074136,                   0,             0.96374,                   1,             0.98776,             0.74643,            0.017362,            0.009033,                   0,            0.002773,            0.002773,            0.002773
                 221,            0.011047,           0.0075371,                   0,              0.9639,                   1,             0.98776,             0.75039,            0.017358,           0.0091654,                   0,             0.00274,             0.00274,             0.00274
                 222,            0.010978,            0.007675,                   0,             0.96348,                   1,             0.98776,              0.7442,            0.016977,           0.0088279,                   0,            0.002707,            0.002707,            0.002707
                 223,            0.011258,           0.0078622,                   0,              0.9631,                   1,             0.98776,             0.73535,            0.017355,           0.0089231,                   0,            0.002674,            0.002674,            0.002674
                 224,            0.010851,           0.0075723,                   0,             0.96286,                   1,             0.98776,             0.76051,            0.016688,           0.0084926,                   0,            0.002641,            0.002641,            0.002641
                 225,             0.01076,           0.0073984,                   0,             0.96289,                   1,             0.98776,             0.75295,             0.01689,            0.008721,                   0,            0.002608,            0.002608,            0.002608
                 226,            0.010511,           0.0076507,                   0,             0.96254,                   1,             0.98776,             0.74831,            0.017062,           0.0089285,                   0,            0.002575,            0.002575,            0.002575
                 227,            0.011125,           0.0077929,                   0,             0.96329,                   1,             0.98776,             0.73607,            0.017262,           0.0088717,                   0,            0.002542,            0.002542,            0.002542
                 228,            0.010757,           0.0076494,                   0,             0.96384,                   1,             0.98776,             0.73476,            0.017307,           0.0091103,                   0,            0.002509,            0.002509,            0.002509
                 229,            0.010758,            0.007281,                   0,             0.96406,                   1,             0.98638,             0.73609,            0.017736,           0.0095871,                   0,            0.002476,            0.002476,            0.002476
                 230,            0.010453,           0.0079499,                   0,             0.96344,                   1,             0.98776,             0.73892,            0.017653,           0.0099309,                   0,            0.002443,            0.002443,            0.002443
                 231,            0.010745,           0.0079156,                   0,               0.962,                   1,             0.98776,             0.73854,            0.017728,           0.0099832,                   0,             0.00241,             0.00241,             0.00241
                 232,            0.010329,           0.0067058,                   0,             0.96546,             0.99843,             0.98776,             0.73763,            0.017705,             0.00979,                   0,            0.002377,            0.002377,            0.002377
                 233,            0.010531,           0.0077141,                   0,             0.96312,                   1,             0.98776,             0.73477,            0.018124,           0.0099942,                   0,            0.002344,            0.002344,            0.002344
                 234,            0.010559,            0.007366,                   0,             0.96271,                   1,             0.98776,             0.74244,            0.017712,           0.0095525,                   0,            0.002311,            0.002311,            0.002311
                 235,            0.010315,           0.0070352,                   0,              0.9619,                   1,             0.98914,              0.7362,            0.017981,           0.0096194,                   0,            0.002278,            0.002278,            0.002278
                 236,             0.01065,           0.0076956,                   0,             0.96326,                   1,             0.98776,             0.74794,            0.017983,           0.0094716,                   0,            0.002245,            0.002245,            0.002245
                 237,           0.0098824,           0.0076118,                   0,             0.96364,                   1,             0.98776,             0.74703,            0.017807,           0.0096342,                   0,            0.002212,            0.002212,            0.002212
                 238,            0.010624,           0.0071221,                   0,             0.96361,                   1,             0.98534,             0.75231,            0.017678,           0.0090487,                   0,            0.002179,            0.002179,            0.002179
                 239,            0.010762,           0.0076652,                   0,             0.96356,                   1,             0.98397,             0.73654,            0.018113,           0.0091481,                   0,            0.002146,            0.002146,            0.002146
                 240,            0.010184,           0.0067018,                   0,             0.96331,                   1,             0.98638,             0.74664,            0.017501,           0.0091464,                   0,            0.002113,            0.002113,            0.002113
                 241,            0.010335,           0.0070082,                   0,             0.96319,                   1,             0.98638,             0.74435,            0.017819,           0.0095367,                   0,             0.00208,             0.00208,             0.00208
                 242,            0.010521,           0.0067751,                   0,             0.96344,                   1,             0.98397,             0.73951,            0.017751,           0.0096163,                   0,            0.002047,            0.002047,            0.002047
                 243,            0.010526,           0.0073866,                   0,             0.96342,                   1,             0.98534,             0.73906,            0.017705,           0.0098846,                   0,            0.002014,            0.002014,            0.002014
                 244,            0.010347,           0.0067841,                   0,             0.96356,                   1,             0.98638,             0.74108,            0.017679,           0.0098761,                   0,            0.001981,            0.001981,            0.001981
                 245,            0.010411,           0.0072202,                   0,             0.96365,                   1,             0.98638,             0.72199,            0.017863,            0.010142,                   0,            0.001948,            0.001948,            0.001948
                 246,            0.010466,           0.0077757,                   0,             0.96377,                   1,             0.98534,             0.73137,            0.017978,            0.010077,                   0,            0.001915,            0.001915,            0.001915
                 247,            0.010869,           0.0074158,                   0,             0.96371,                   1,             0.98534,             0.74635,            0.017789,           0.0096051,                   0,            0.001882,            0.001882,            0.001882
                 248,            0.010303,           0.0076714,                   0,             0.96369,                   1,             0.98534,             0.74818,            0.017673,           0.0094539,                   0,            0.001849,            0.001849,            0.001849
                 249,           0.0098254,           0.0072714,                   0,             0.96369,                   1,             0.98534,             0.72403,            0.017759,           0.0097308,                   0,            0.001816,            0.001816,            0.001816
                 250,            0.010576,           0.0073844,                   0,             0.96364,                   1,             0.98534,             0.72856,             0.01777,           0.0097587,                   0,            0.001783,            0.001783,            0.001783
                 251,            0.010353,           0.0070658,                   0,             0.96365,                   1,             0.98534,             0.73756,            0.017883,           0.0095748,                   0,             0.00175,             0.00175,             0.00175
                 252,            0.010314,           0.0074815,                   0,             0.96355,                   1,             0.98638,             0.73296,            0.018133,            0.010012,                   0,            0.001717,            0.001717,            0.001717
                 253,            0.010652,           0.0070864,                   0,             0.96363,                   1,             0.98534,             0.73692,            0.018188,            0.010052,                   0,            0.001684,            0.001684,            0.001684
                 254,            0.010354,           0.0077429,                   0,             0.96385,                   1,             0.98397,             0.72996,            0.018051,            0.010243,                   0,            0.001651,            0.001651,            0.001651
                 255,           0.0094893,           0.0073428,                   0,             0.96395,                   1,             0.98293,             0.74115,            0.017715,           0.0096964,                   0,            0.001618,            0.001618,            0.001618
                 256,            0.010179,            0.007045,                   0,             0.96373,                   1,             0.97914,             0.74604,             0.01772,           0.0095437,                   0,            0.001585,            0.001585,            0.001585
                 257,           0.0099488,            0.007449,                   0,             0.96371,                   1,             0.97672,              0.7451,             0.01789,           0.0095743,                   0,            0.001552,            0.001552,            0.001552
                 258,           0.0098442,             0.00649,                   0,             0.96371,                   1,             0.98155,             0.75132,            0.018077,           0.0096748,                   0,            0.001519,            0.001519,            0.001519
                 259,            0.010489,           0.0070526,                   0,             0.96369,                   1,             0.98534,             0.75258,             0.01794,           0.0097025,                   0,            0.001486,            0.001486,            0.001486
                 260,           0.0099398,           0.0072691,                   0,             0.96366,                   1,             0.98534,             0.74401,            0.017722,            0.010038,                   0,            0.001453,            0.001453,            0.001453
                 261,            0.010109,           0.0067871,                   0,             0.96369,                   1,             0.98638,             0.74367,            0.017886,           0.0099065,                   0,             0.00142,             0.00142,             0.00142
                 262,           0.0097737,           0.0073131,                   0,             0.96371,                   1,             0.98397,              0.7468,            0.018027,            0.010043,                   0,            0.001387,            0.001387,            0.001387
                 263,           0.0097123,           0.0064154,                   0,              0.9637,                   1,             0.98397,             0.74314,            0.017609,           0.0099288,                   0,            0.001354,            0.001354,            0.001354
                 264,           0.0096651,           0.0068197,                   0,             0.96369,                   1,             0.98293,             0.75604,            0.017736,           0.0098318,                   0,            0.001321,            0.001321,            0.001321
                 265,           0.0093626,           0.0068892,                   0,             0.96374,                   1,             0.98155,              0.7595,            0.017461,           0.0096765,                   0,            0.001288,            0.001288,            0.001288
                 266,            0.010259,           0.0070961,                   0,              0.9637,                   1,             0.97914,             0.74526,            0.017291,            0.009919,                   0,            0.001255,            0.001255,            0.001255
                 267,           0.0096799,           0.0067253,                   0,             0.96375,                   1,             0.98052,             0.74572,            0.017532,            0.010102,                   0,            0.001222,            0.001222,            0.001222
                 268,           0.0096862,            0.006486,                   0,             0.96372,                   1,             0.98052,             0.73807,             0.01762,                0.01,                   0,            0.001189,            0.001189,            0.001189
                 269,            0.010051,           0.0068225,                   0,             0.96371,                   1,             0.97672,             0.73393,             0.01775,           0.0097769,                   0,            0.001156,            0.001156,            0.001156
                 270,            0.010022,           0.0067939,                   0,             0.96366,                   1,             0.97534,              0.7502,            0.017692,           0.0099015,                   0,            0.001123,            0.001123,            0.001123
                 271,           0.0095384,           0.0068665,                   0,             0.96364,                   1,             0.97672,              0.7422,              0.0177,           0.0099239,                   0,             0.00109,             0.00109,             0.00109
                 272,           0.0096513,           0.0072323,                   0,             0.96371,                   1,             0.97776,             0.74067,            0.017877,            0.010326,                   0,            0.001057,            0.001057,            0.001057
                 273,           0.0092639,           0.0065786,                   0,             0.96372,                   1,             0.97914,             0.74599,             0.01788,            0.010241,                   0,            0.001024,            0.001024,            0.001024
                 274,           0.0099727,           0.0070172,                   0,             0.96374,                   1,             0.98155,             0.75305,            0.018105,            0.010359,                   0,            0.000991,            0.000991,            0.000991
                 275,           0.0095584,           0.0069043,                   0,             0.96373,                   1,             0.98397,             0.73683,            0.017986,            0.010368,                   0,            0.000958,            0.000958,            0.000958
                 276,           0.0096809,           0.0069657,                   0,             0.96368,                   1,             0.98534,             0.74292,            0.017841,            0.010184,                   0,            0.000925,            0.000925,            0.000925
                 277,           0.0094952,           0.0073105,                   0,             0.96375,                   1,             0.98534,             0.73195,            0.017917,            0.010165,                   0,            0.000892,            0.000892,            0.000892
                 278,           0.0092024,           0.0062453,                   0,             0.96379,                   1,             0.98534,             0.73898,            0.017708,            0.010092,                   0,            0.000859,            0.000859,            0.000859
                 279,           0.0092174,           0.0064742,                   0,              0.9638,                   1,             0.98534,              0.7386,            0.017653,            0.010029,                   0,            0.000826,            0.000826,            0.000826
                 280,           0.0091194,           0.0070158,                   0,              0.9637,                   1,             0.98534,             0.74206,            0.017646,            0.010044,                   0,            0.000793,            0.000793,            0.000793
                 281,           0.0093785,           0.0070481,                   0,             0.96362,                   1,             0.98638,             0.74052,             0.01775,            0.010074,                   0,             0.00076,             0.00076,             0.00076
                 282,           0.0090611,           0.0069204,                   0,             0.96361,                   1,             0.98638,              0.7599,            0.017686,           0.0098191,                   0,            0.000727,            0.000727,            0.000727
                 283,           0.0095315,            0.007211,                   0,             0.96365,                   1,             0.98534,             0.74815,            0.017691,            0.010047,                   0,            0.000694,            0.000694,            0.000694
                 284,           0.0089754,           0.0066529,                   0,             0.96363,                   1,             0.98534,             0.74363,            0.017694,            0.010074,                   0,            0.000661,            0.000661,            0.000661
                 285,           0.0092647,           0.0067627,                   0,             0.96359,                   1,             0.98397,              0.7457,            0.017756,            0.010259,                   0,            0.000628,            0.000628,            0.000628
                 286,           0.0097718,           0.0070221,                   0,              0.9636,                   1,             0.98155,             0.74316,            0.017647,            0.010285,                   0,            0.000595,            0.000595,            0.000595
                 287,           0.0094086,           0.0066307,                   0,             0.96364,                   1,             0.98293,             0.74366,            0.017526,            0.010149,                   0,            0.000562,            0.000562,            0.000562
                 288,           0.0091905,            0.006438,                   0,             0.96367,                   1,             0.98638,             0.74842,            0.017525,            0.010364,                   0,            0.000529,            0.000529,            0.000529
                 289,           0.0094339,            0.007034,                   0,             0.96362,                   1,             0.98638,             0.74868,            0.017457,            0.010341,                   0,            0.000496,            0.000496,            0.000496
                 290,           0.0097862,           0.0069688,                   0,             0.96355,                   1,             0.98638,             0.74813,            0.017409,            0.010229,                   0,            0.000463,            0.000463,            0.000463
                 291,            0.008689,           0.0066277,                   0,             0.96352,                   1,             0.98534,             0.75033,              0.0176,            0.010256,                   0,             0.00043,             0.00043,             0.00043
                 292,           0.0089666,           0.0064895,                   0,             0.96361,                   1,             0.98534,             0.74703,            0.017576,            0.010114,                   0,            0.000397,            0.000397,            0.000397
                 293,           0.0090697,           0.0064175,                   0,             0.96361,                   1,             0.98534,             0.74248,             0.01748,            0.010142,                   0,            0.000364,            0.000364,            0.000364
                 294,           0.0090806,           0.0067618,                   0,             0.96359,                   1,             0.98534,              0.7352,            0.017522,            0.010151,                   0,            0.000331,            0.000331,            0.000331
                 295,           0.0087911,           0.0066183,                   0,             0.96361,                   1,             0.98534,             0.73578,            0.017486,            0.010185,                   0,            0.000298,            0.000298,            0.000298
                 296,           0.0089862,           0.0068021,                   0,             0.96369,                   1,             0.98534,             0.74187,            0.017549,            0.010274,                   0,            0.000265,            0.000265,            0.000265
                 297,           0.0095421,           0.0068548,                   0,             0.96369,                   1,             0.98534,             0.74345,             0.01742,            0.010221,                   0,            0.000232,            0.000232,            0.000232
                 298,           0.0091333,           0.0072136,                   0,             0.96369,                   1,             0.98534,             0.76088,            0.017431,            0.010248,                   0,            0.000199,            0.000199,            0.000199
                 299,           0.0094687,           0.0071675,                   0,             0.96363,                   1,             0.98534,             0.75691,            0.017454,            0.010333,                   0,            0.000166,            0.000166,            0.000166
